,dataHoraInicio,partido,id_deputado,deputado,transcricao
0,2020-06-17T11:48,PP,74537,Claudio Cajado,"O SR. CLAUDIO CAJADO (Bloco/PP - BA. Pela ordem. Sem revisão do orador.) - Inicialmente, Presidente, quero dizer da minha alegria em estar presencialmente, hoje, no plenário da Câmara dos Deputados, participando das discussões e votações de matérias importantes. Diante da necessidade de mantermos os trabalhos, essa forma de atuar remota e ao mesmo tempo presencial, com os Líderes, tem sido extremamente exitosa. Então, quero parabenizar V.Exa., que faz parte da Mesa, o Presidente Rodrigo Maia e os demais colegas.
Quero dizer, Presidente, se V.Exa. me permite um minuto, que nós precisamos encontrar uma solução para darmos um bom encaminhamento à questão dos incentivos fiscais da indústria automobilística no Nordeste brasileiro. Vencerá no dia 30 de junho um decreto, e queremos poder prorrogar esses incentivos por mais anos.
É necessário que nós, Deputados nordestinos, encontremos com o Governo uma forma de equacionar essas questões. Eu estarei em contato com Ministros de Estado durante esta semana - é por isso também a minha presença aqui em Brasília -, no intuito de fazermos com que essa indústria, que gera mais de 30 mil empregos, que faz com que haja um aporte de tecnologia de qualidade, com engenheiros qualificados, com mão de obra qualificada, que, acima de tudo, gera renda e principalmente empregabilidade num momento de pandemia, em que muitas empresas estão fechando, continue com incentivos.
É fundamental que nós possamos trabalhar unidos com o objetivo claro de manter a indústria automobilística nos Estados nordestinos. Várias empresas, como a Ford, a FIAT e a Troller, precisam desses incentivos. Houve uma luta muito grande dos Parlamentares nordestinos para conseguir essa vitória, fazendo com que haja uma paridade entre a Região Sudeste, rica, industrializada e já com aporte de recursos diversos, inclusive no segmento de petróleo e gás, e o Nordeste.
Os Estados nordestinos precisam da manutenção desse importante vetor de tecnologia e desenvolvimento que é a indústria automobilística. Por isso, eu peço o apoio dos colegas para que encontremos juntos meios pelos quais essa indústria possa se manter no Nordeste, prorrogando o decreto que vence agora no dia 30 de junho."
0,2020-06-18T16:32,REPUBLICANOS,141408,Cleber Verde,"O SR. CLEBER VERDE (REPUBLICANOS - MA. Pela ordem. Sem revisão do orador.) - Sr. Presidente, primeiro, eu quero cumprimentá-lo por presidir os trabalhos na tarde de hoje.
Quero cumprimentar todos os republicanos e agradecer pela confiança ao Líder Jhonatan de Jesus, que nos permitiu orientar as votações nas sessões do dia de hoje.
Quero, de forma especial, cumprimentar o autor desta matéria, do PL em questão, o Deputado Denis Bezerra. Ao mesmo tempo, Sr. Presidente, eu quero cumprimentar o Deputado Moses Rodrigues, que tem feito um trabalho extraordinário no sentido de acolher as sugestões, inclusive as que vieram do Senado. Então, nós temos que prestigiar o trabalho técnico que foi tão bem conduzido pelo nosso Relator, o Deputado Moses Rodrigues.
Quero cumprimentar os Parlamentares, de modo geral.
Neste momento de pandemia, quase 47 mil pessoas já foram a óbito em função desse vírus. Isso tem trazido realmente danos irreparáveis para as famílias, especialmente. Este é o momento de o Parlamento fazer a sua parte. Este projeto, de fato, traz de alguma forma um alento, principalmente para os estudantes, que vão ter a perspectiva de suspender o pagamento do FIES enquanto durar a pandemia.
Quero aproveitar, Sr. Presidente, este momento, para dizer que, infelizmente, dentre essas quase 47 mil vítimas da COVID, há um republicano do Maranhão, o Deputado Zé Gentil. Ele foi Vereador de Caxias e Deputado por vários mandatos. No momento, estava no exercício do mandato no Maranhão. Foi acometido pelo vírus, não resistiu e veio a óbito. Portanto, quero daqui externar os meus sentimentos a toda a família e ao Prefeito Fábio Gentil, de Caxias. O Deputado, que vinha trabalhando muito por Caxias, especialmente pelo Maranhão, deixa-nos em função desse vírus.
O SR. PRESIDENTE (Marcos Pereira. REPUBLICANOS - SP) - O.k., Deputado. Peço que conclua.
O SR. CLEBER VERDE (REPUBLICANOS - MA) - Externo meus sentimentos e peço à Câmara que mande uma moção de pesar aos familiares do Deputado Zé Gentil, que veio a óbito em função da COVID.
O nosso voto, o voto do Republicanos, é ""não""."
0,2020-06-18T17:20,REPUBLICANOS,141408,Cleber Verde,"O SR. CLEBER VERDE (REPUBLICANOS - MA. Pela ordem. Sem revisão do orador.) - Sr. Presidente, o Republicanos, como eu disse na minha fala anterior, defende que nós temos de prestigiar este trabalho que o Deputado Moses fez com muita competência.
Neste momento, de fato, nós estamos fazendo nosso trabalho, o Parlamento tem cumprido seu papel, com a responsabilidade que lhe é peculiar. A Câmara e o Senado, neste momento, estão aqui trabalhando para concluir esta matéria de muita relevância. De fato, esses estudantes vão ter a oportunidade de ter as suas parcelas do FIES, enquanto durar a pandemia, suspensas.
Portanto, entendemos que o nobre Relator fez um belíssimo trabalho. Por isso, o Republicanos acompanha o relatório, votando ""sim"", pela manutenção do texto do Senado."
0,2020-06-18T18:16,REPUBLICANOS,141408,Cleber Verde,"O SR. CLEBER VERDE (REPUBLICANOS - MA. Pela ordem. Sem revisão do orador.) - Sr. Presidente, de fato, como já foi dito aqui, nós temos que aproveitar esta oportunidade para legislar sobre matérias relevantes como esta.
O momento de pandemia é um momento de nós nos dedicarmos a garantir, acima de tudo, uma tranquilidade maior. Esta é a oportunidade de beneficiar esses estudantes em relação ao FIES, ou seja, em relação à suspensão do pagamento.
Ao mesmo tempo, eu vejo a necessidade de discutirmos, por exemplo, uma questão que foi colocada pelo Deputado que me antecedeu: a situação dos aposentados que têm consignados. Precisamos encontrar uma maneira de fazer com esses consignados não aconteçam neste momento. É preciso que haja a suspensão e se coloquem as prestações no fim do contrato de empréstimo. São matérias como esta que nós temos que discutir e nos dedicar a aprovar.
O nobre Deputado Moses Rodrigues fez um excelente relatório. Portanto, o Republicanos encaminha ""sim"", pela manutenção do texto."
0,2020-06-18T18:40,REPUBLICANOS,141408,Cleber Verde,"O SR. CLEBER VERDE (REPUBLICANOS - MA. Pela ordem. Sem revisão do orador.) - Sr. Presidente, está mais do que claro que o Deputado Moses Rodrigues de fato aprofundou, foi a fundo, estudou e buscou a melhor forma de apresentar o seu relatório. Esse ilustre cearense que tanto trabalha pelo Ceará e, especialmente, pelo Brasil, entregou-nos um relatório que, entendo, atende aos interesses desse programa fantástico que é o FIES. Então, eu vejo que o Deputado Moses de fato fez um belíssimo relatório. Nós temos acompanhado a manutenção do texto do Relator, exatamente pela segurança que ele nos dá e nos traz, exatamente para a garantia desse importante benefício. Falou agora há pouco o nosso Relator com muita propriedade.
Portanto, nós do Republicanos acompanhamos o texto, votamos ""não"" a este destaque."
0,2020-06-18T19:28,REPUBLICANOS,141408,Cleber Verde,"O SR. CLEBER VERDE (REPUBLICANOS - MA. Pela ordem. Sem revisão do orador.) - Sr. Presidente, a questão da COVID trouxe mudanças que certamente alteraram a vida de todos nós. Eu me lembro de que o Infoleg, esse aplicativo que nós estamos utilizando agora, foi criado pelos Diretores da Câmara e pelos técnicos quando estive na condição de Secretário de Comunicação. Eu fui o primeiro Secretário de Comunicação da Casa.
Naquela oportunidade, o Infoleg tinha o objetivo de permitir que os Deputados votassem lá nos seus Estados, o que não foi possível naquela época. Agora é possível. 
A Deputada Aline faz a relatoria desse projeto, que vai discutir a telemedicina. Isso é extremamente importante.
Portanto, são mudanças que nós precisamos acolher e exercitar.
Há também a questão do home office. Nós precisamos debater um projeto de minha autoria sobre o assunto que está tramitando na Casa.
O Republicanos encaminha ""sim"" e parabeniza especialmente o autor do projeto e a Deputada Aline, pela relatoria do projeto."
0,2020-06-17T12:04,PSL,204376,Coronel Armando,"O SR. CORONEL ARMANDO (PSL - SC. Pela ordem. Sem revisão do orador.) - O Governo orienta ""sim"", Presidente, e eu aproveito a oportunidade para cumprimentar o Deputado Celso Maldaner pelo trabalho que fez como Relator. Tive várias conversas com ele, que se mostrou bastante sensível, entendendo que nós vivemos um momento de pandemia. Ressalto que o relatório se refere a este momento de pandemia, que não se está buscando prejudicar em nenhum momento o trabalhador.
Parabéns ao Deputado Celso Maldaner, Relator do processo.
O Governo orienta, ""sim""."
0,2020-06-17T14:24,PSL,204378,Coronel Chrisóstomo,"O SR. CORONEL CHRISÓSTOMO (PSL - RO. Pela ordem. Sem revisão do orador.) - Sr. Presidente, o Governo vota ""sim"".
Eu gostaria de fazer uma solicitação a V.Exa. e a esta Casa. O Projeto de Lei n 2.843, de 2020, de minha autoria, solicita à nossa Câmara que todos os templos e igrejas se mantenham abertos em qualquer tempo do ano, em qualquer situação que venha advir no universo.
Eu gostaria que esta Casa envidasse esforços para que o PL 2.843, de 2020, viesse a plenário.
Muito grato, Presidente."
0,2020-06-17T15:48,PSL,204378,Coronel Chrisóstomo,"O SR. CORONEL CHRISÓSTOMO (PSL - RO. Pela ordem. Sem revisão do orador.) - O Governo se posiciona ""não"" à emenda, Presidente.
Presidente, o computador não me deixa vê-lo, e eu gosto de falar olhando nos olhos de V.Exa.
O SR. PRESIDENTE (Rodrigo Maia. Bloco/DEM - RJ) - Estou à disposição, Deputado. Olhos à disposição e o restante protegido pela máscara.(Risos.)
O SR. CORONEL CHRISÓSTOMO (PSL - RO) - Muito obrigado, Presidente. V.Exa. sabe do respeito que tenho por sua pessoa.
A alteração proposta por essa emenda muda a essência do dispositivo, pois, ao remeter para a esfera coletiva, dificulta a agilidade das negociações, que é um dos objetivos da MP. Então, o Governo orienta ""não"" à emenda.
Sr. Presidente, aproveito para fazer uma solicitação a V.Exa., que está na mesma onda eu todos nós neste momento nada bom de pandemia: que coloque em votação o PL 2.843, de minha autoria.
Alvissareiro, esse PL trata de manter todos os templos e igrejas abertos em qualquer tempo, mesmo em momento de pandemia. Tenho certeza de que essa proposta será 100% aprovada aqui. Por isso, eu solicito a V.Exa., Presidente, que coloque em votação o PL 2.843, de minha autoria, se V.Exa. entender dessa forma.
Obrigado."
0,2020-06-17T16:16,PSL,204378,Coronel Chrisóstomo,"O SR. CORONEL CHRISÓSTOMO (PSL - RO. Pela ordem. Sem revisão do orador.) - Sr. Presidente, a posição do Governo é ""sim"", pela manutenção do texto.
Peço a V.Exa. que eu possa concluir fazendo um agradecimento ao Ministro interino da Saúde, o General Pazuello. Muitos dizem que ele não é médico. De fato, não é. Mas eu conheço o General Pazuello desde os 14 anos de idade. Nós, quando crianças, estudamos no Colégio Militar de Manaus. E somos da mesma turma da Academia Militar das Agulhas Negras. É um homem sério, que trabalha com muito afinco, independentemente da missão que recebe.
Ele foi a Rondônia num domingo. Estava trabalhando. Eu o acompanhei. Aliás, foi na segunda-feira, Sr. Presidente. Portanto, expresso os agradecimentos dos rondonienses ao Ministro da Saúde, que decidiu ir a Rondônia - não estava nem na agenda dele - para ajustar ações dessa tal pandemia que veio lá de longe para tirar a vida dos brasileiros.
Obrigado, Presidente."
0,2020-06-18T18:16,PDT,74467,Damião Feliciano,"O SR. DAMIÃO FELICIANO (PDT - PB. Pela ordem. Sem revisão do orador.) - Sr. Presidente, Sras. e Srs. Deputados, o voto do PDT é ""não"".
Líder, obrigado pelo tempo.
Sr. Presidente, hoje foram tiradas as cotas para negros na pós-graduação. V.Exa., que faz parte dos afrodescendentes, precisa também tomar conhecimento disso. Isso não pode acontecer da forma como está sendo colocado. Isso é uma (falha na transmissão) de justiça à população que criou este País: os negros e os afrodescendentes.
Eu queria fazer um apelo ao Presidente da República, Jair Bolsonaro: já que nós estamos sem Ministro da Educação, Sr. Jair Bolsonaro, esperamos que o senhor revogue o que foi colocado nesse decreto (falha na transmissão), para fazer justiça a quem precisa.
Não precisamos que ninguém tenha pena de nós, mas é preciso que se faça justiça a quem é justo."
0,2020-06-17T10:24,PCdoB,74060,Daniel Almeida,"O SR. DANIEL ALMEIDA (PCdoB - BA. Pela ordem. Sem revisão do orador.) - Sra. Presidenta, esta medida provisória não protege o emprego. Na verdade, quando se flexibiliza a multa do FGTS, está-se favorecendo o desemprego. Quando se impede que os direitos dos trabalhadores sejam protegidos com a fiscalização, está-se favorecendo a geração de desempregos. Na verdade, essa medida provisória retira salário dos trabalhadores, a remuneração dos trabalhadores. Dessa forma, não pode prosperar, pois vem no sentido de outras ações que já retiraram o direito dos trabalhadores e não geraram nenhum emprego em nosso País. 
Por esta razão, o PCdoB encaminha o voto ""sim"", pela retirada do projeto da pauta."
0,2020-06-17T15:08,PSDB,62881,Danilo Forte,"O SR. DANILO FORTE (PSDB - CE. Pela ordem. Sem revisão do orador.) - Sr. Presidente, caros colegas e amigos, alguns saudosos da legislatura passada, tive a felicidade de encontrar uma renovação política importante para a democracia nesta Casa.
Quero aqui, primeiramente, agradecer mais uma vez ao povo do meu Estado, o Ceará, um Estado que tem passado por muitas dificuldades, um Estado que enfrenta neste momento uma epidemia causada pelo coronavírus e outras duas epidemias, uma causada pelo crescimento da violência, que denunciei aqui, nesta tribuna, em dezembro de 2017, pedindo intervenção na segurança do meu Estado, e a outra relativa ao envolvimento do meu Estado nas páginas policias. Agora a Polícia Federal não sai mais do meu Estado, porque está investigando, averiguando e inquerindo desfeitos, inclusive aqueles praticados pegando carona no coronavírus, que tanto tem maltratado as famílias cearenses.
Volto a esta Casa para compor a sua agenda, Presidente Rodrigo Maia, a agenda das mudanças, a agenda da necessidade das reformas, a agenda que dá ao Brasil um novo horizonte, com a formação de um novo pacto federativo e a realização das reformas necessárias para agilizar a retomada da economia, salvar empresas e gerar oportunidades de emprego.
Não poderia jamais voltar a esta Casa sem reconhecer o espírito público, o compromisso e a história de um verdadeiro homem público que, do alto da sua maturidade, demonstrou ao Ceará ser uma grande liderança, pela moral e pelo bom exemplo: o Deputado Roberto Pessoa, que, no compromisso da campanha política, já dizia aos suplentes que iria beneficiar o partido e construir uma nova frente política no Ceará para se contrapor ao projeto oligárquico, autoritário e corrupto que hoje domina a política do meu Estado.
E é exatamente pela obrigação hoje de fazer parte deste grupo, no campo em que o povo do Ceará nos escolheu, de oposição a este projeto político no Estado, que nós nos apresentamos a esta Casa com a mesma humildade, com o mesmo compromisso, com a mesma vontade de fazer com que o Ceará possa trilhar de novo o caminho do desenvolvimento, reencontrar a paz social e dar tranquilidade às famílias cearenses, para poder levar conforto à geração do futuro. É esse o nosso compromisso.
Agradeço ao Deputado Roberto Pessoa a oportunidade que ele está me dando neste momento.
Quero também dizer que, no Estado do Ceará, hoje, se nós quisermos renovar, se nós quisermos mudar, nós só temos uma opção, que é fortalecer o caminho trilhado por Roberto Pessoa para reassumir o comando da Prefeitura Municipal de Maracanaú e fortalecer o campo da Oposição, liderado pelo jovem professor universitário e professor da academia da polícia do Estado do Ceará Capitão Wagner, que tem feito um trabalho grandioso na defesa das famílias, na defesa dos homens e das mulheres de bem do Estado do Ceará. São as nossas grandes lideranças neste momento.
A luz se acende na Terra da Luz, que foi a que primeiro gritou por liberdade, que foi a primeira, inclusive, neste tema tão tratado neste momento, a dar abolição aos seus escravos. O Estado do Ceará foi, assim, denominado Terra da Luz.
De novo, a bandeira da liberdade, da democracia, da libertação e da busca de uma economia saudável, para gerar emprego e renda para o nosso povo, precisa ser desfraldada, e nós temos os líderes Roberto Pessoa e Capitão Wagner para conduzir esse processo.
Presidente Rodrigo Maia, tenho certeza de que, sob sua condução, saberemos dar ao Brasil a agenda necessária para sairmos da pandemia, para sairmos desta angústia que a economia está nos trazendo, pela falta de perspectiva, e avançarmos nas reformas tão necessárias para o enxugamento do Estado, para a busca de um Estado eficiente e para o compromisso de geração de emprego para as novas gerações.
Deixo um abraço aos velhos e novos amigos e renovo o nosso compromisso com a luta para fortalecer a Câmara dos Deputados do Brasil e a democracia no nosso País.
Muito obrigado, Deputado Rodrigo Maia."
0,2020-06-17T19:52,PSD,160552,Danrlei de Deus Hinterholz,"O SR. DANRLEI DE DEUS HINTERHOLZ (Bloco/PSD - RS. Pela ordem. Sem revisão do orador.) - Nós orientamos o voto pela manutenção do texto também. 
Desde já, agradecemos ao Relator, Deputado Marcelo Aro, por ter nos ouvido e por ter ajudado na mudança de algumas questões do texto, principalmente relacionadas aos atletas. Tenho certeza de que, com o apoio dele, mais à frente, nós vamos tratar novamente, com muito mais calma, de todas essas questões trabalhistas que foram retiradas do texto, para que venham a ajudar os clubes nesse momento tão importante. Parabenizo o Deputado Marcelo Aro pela relatoria.
Votamos pela manutenção do texto, Sr. Presidente."
0,2020-06-17T11:16,PSD,116379,Darci de Matos,"O SR. DARCI DE MATOS (Bloco/PSD - SC. Pela ordem. Sem revisão do orador.) - O PSD, Sra. Presidente, orienta ""sim"". A medida provisória é constitucional com toda a certeza. E a preocupação neste momento não é com direitos. A preocupação neste momento é com a preservação dos empregos, porque nós temos 12 milhões de desempregados. Nós precisamos, sim, fazer todos os esforços para desonerar a folha, para oferecer crédito para que as microempresas, assim como as médias e grandes empresas, possam manter os postos de trabalho. Essa é a grande cruzada, esse é o grande objetivo das ações do Congresso, sobretudo nesta medida provisória."
0,2020-06-17T12:52,PSD,116379,Darci de Matos,"O SR. DARCI DE MATOS (Bloco/PSD - SC. Pela ordem. Sem revisão do orador.) - Sr. Presidente, a posição da bancada do PSD, que está alinhada com a agenda do Presidente Bolsonaro, do Governo Federal, é o voto ""sim"" à MP 927/20. Votamos com o Relator, o Deputado Celso Maldaner, que fez um relatório equilibrado, ouvindo os Deputados, o setor produtivo do Brasil. Essa MP, Sr. Presidente, desonera a folha das empresas, das micro, médias e grandes empresas, e tem como objetivo fundamental a preservação dos empregos. Em um momento em que há mais de 12 milhões de brasileiros desempregados, nós temos que fazer todos os esforços para manter o trabalho, o emprego da população brasileira.
Portanto, o voto é ""sim"", Sr. Presidente."
0,2020-06-17T13:52,PSD,116379,Darci de Matos,"O SR. DARCI DE MATOS (Bloco/PSD - SC. Pela ordem. Sem revisão do orador.) - Sr. Presidente, em nome da bancada do PSD, do nosso Líder Diego Andrade, de todos os Parlamentares, parabenizo o eminente Deputado Fábio Faria pela posse no Ministério das Comunicações do País. 
O Deputado Fábio Faria, com certeza, fará um trabalho excepcional. Trata-se de um profissional competente, dedicado, sobretudo muito honrado, e que terá, sem dúvida, todo o nosso apoio nos grandes desafios que tem o Ministério, como, por exemplo, o de dar sequência à privatização das empresas daquele Ministério. E há, sobretudo, o desafio difícil, mas possível e necessário, da universalização da Internet para toda a população brasileira.
Esse é o grande sonho de todos nós. Com certeza, esse desafio será enfrentado, com muita inteligência, dedicação e empenho, pelo novo Ministro das Comunicações.
Parabéns, Deputado Fábio Faria!"
0,2020-06-17T16:16,PSD,116379,Darci de Matos,"O SR. DARCI DE MATOS (Bloco/PSD - SC. Pela ordem. Sem revisão do orador.) - Sr. Presidente, o PSD vota ""sim"" ao texto e ""não"" ao destaque, porque o acordo entre o empregador e o trabalhador diretamente é o que se pratica em todos os países desenvolvidos. É o que há de mais moderno, Sr. Presidente.
Portanto, o PSD vota ""sim"" ao texto."
0,2020-06-18T18:12,PSD,116379,Darci de Matos,"O SR. DARCI DE MATOS (Bloco/PSD - SC. Pela ordem. Sem revisão do orador.) - Sr. Presidente, o PSD vota ""não"" ao destaque e ""sim"" à manutenção do texto.
Eu quero aproveitar, Sr. Presidente, para fazer menção à Oposição.
Neste momento, de forma irresponsável, quando o Brasil mais precisa da ajuda de todos, num momento de crise econômica profunda e de crise da saúde, a Oposição baixa o nível covardemente contra a Presidência da República, atacando o Presidente e propondo sua saída.
Neste momento, Sr. Presidente, nós temos que esquecer as bandeiras partidárias. Temos que pensar no Brasil. Temos que pensar na união dos Poderes. Temos que buscar forças para vencer a pandemia e sobretudo para retomar a economia.
A Oposição precisa ter um pouco mais de coerência, porque, nos 13 anos que estiveram lá, quebraram o Brasil. Essa é a grande verdade, Sr. Presidente."
0,2020-06-17T16:48,PSD,178908,Delegado Éder Mauro,"O SR. DELEGADO ÉDER MAURO (Bloco/PSD - PA. Pela ordem. Sem revisão do orador.) - Sr. Presidente, o PSD vota ""não"".
Eu quero aproveitar esta oportunidade para denunciar o que está acontecendo no Estado do Pará, onde o Governador Hélder Barbalho está envolvido em escândalos, como o caso dos respiradores. A Polícia Federal invadiu a casa dele, o Palácio, a casa do Secretário de Saúde, onde foi encontrada grande quantidade de dinheiro. 
O Governador Hélder, que, hoje, mantém nas suas mãos parte da mídia, pagando publicidade, agora quer calar o povo paraense, os blogueiros e pessoas comuns que o criticam nas redes sociais. Se qualquer pessoa do povo paraense criticar o Governador ou denunciar as corrupções que acontecem no Estado do Pará, ele usa a Polícia Civil e a Polícia Militar, como polícia particular, para invadir a casa das pessoas e calar os paraenses. Isso não vai acontecer. O povo paraense não vai mais aceitar Governador corrupto no Estado do Pará.
Estamos juntos."
0,2020-06-18T16:36,PSD,178908,Delegado Éder Mauro,"O SR. DELEGADO ÉDER MAURO (Bloco/PSD - PA. Pela ordem. Sem revisão do orador.) - Obrigado, Deputado Darci.
O PSD vota pela manutenção do texto.
Quero aproveitar para dizer que, no Estado do Pará, estamos vivendo uma pandemia de corrupção no Governo Helder Barbalho. Hoje, a Polícia Federal, cumprindo mandado judicial da Justiça Federal, invadiu a Secretaria de Educação, que fez compras superfaturadas, de quase 74 milhões de reais, de cestas de alimentação escolar, usando empresas como testas de ferro. Sr. Presidente, aí temos os crimes de formação de organização criminosa, corrupção ativa e corrupção passiva.
Eu quero me dirigir neste momento ao Presidente da ALEPA, Deputado Daniel Santos, e a todos os Deputados: os senhores terão coragem de arquivar o impeachment desse Governo corrupto?
Eu quero aqui pedir desculpas ao povo do Estado do Pará."
0,2020-06-18T18:08,PSL,204512,Delegado Marcelo Freitas,"O SR. DELEGADO MARCELO FREITAS (PSL - MG. Pela ordem. Sem revisão do orador.) - Presidente, nós compreendemos claramente que o texto do Senado é um texto mais consentâneo com a realidade do nosso País. 
Nós saímos dos atuais 3 bilhões de reais para 4,5 bilhões de reais para o Fundo Garantidor do FIES. Desta maneira, o PSL compreende que esta proposta é a mais acertada.
O PSL orienta ""sim"", Sr. Presidente."
0,2020-06-18T18:36,PSL,204512,Delegado Marcelo Freitas,"O SR. DELEGADO MARCELO FREITAS (PSL - MG. Pela ordem. Sem revisão do orador.) - Sr. Presidente, o PSL compreende o valor da educação para o nosso País, mas também percebe que todo gasto público deve ser feito com responsabilidade. No caso específico, a alteração feita pelo Senado limita o FIES aos cursos definidos pelo comitê gestor. Neste caso, nós entendemos que devemos restabelecer o texto da Câmara dos Deputados.
Portanto, o PSL orienta ""não"", Sr. Presidente."
0,2020-06-17T15:36,PSB,204542,Denis Bezerra,"O SR. DENIS BEZERRA (PSB - CE. Pela ordem. Sem revisão do orador.) - Sr. Presidente, já apresentamos um destaque nesse sentido. O PSB encaminha ""sim"".
Aproveito para solicitar a V.Exa. que devolva à pauta o Projeto de Lei nº 1.079, de 2020, que trata da suspensão das parcelas do FIES, tanto dos contratos adimplentes como dos inadimplentes, o que vai ajudar a mais de 2 milhões de brasileiros que são hoje usuários do FIES.
Obrigado."
0,2020-06-18T16:16,PSB,204542,Denis Bezerra,"O SR. DENIS BEZERRA (PSB - CE. Sem revisão do orador.) - Sr. Presidente, Sras. e Srs. Deputados, retomamos agora a discussão desta matéria importante para os nossos estudantes, para os egressos dos bancos universitários.
Justamente neste momento em que enfrentamos a pandemia e também uma crise econômica, que já está acontecendo e ainda vai ter seus efeitos por muito tempo, nós precisamos pensar nesses jovens que acabaram de sair das universidades, acabaram de sair dos seus cursos e não encontram postos de trabalho à disposição. Então, nada mais justo do que a Câmara dos Deputados e o Senado pensarem juntos em relação a essa matéria que visa a suspender temporariamente, durante os efeitos do decreto de calamidade sanitária, os pagamentos do FIES.
Entendemos que grande parte das modificações feitas no projeto original, de minha autoria, foram construtivas, melhoraram o texto. Com a participação de todos os partidos, tornou-se algo das Casas Legislativas em prol do povo brasileiro. Mais de 2 milhões de beneficiários do FIES serão atendidos por essa matéria.
Aproveito para parabenizar também o Deputado Moses Rodrigues pelo relatório que fez tanto na primeira votação na Câmara como na segunda votação agora, após as modificações do Senado.
Presidente, também é preciso dizer que, após a sanção, nós devemos cobrar, com a máxima agilidade, a transparência das instituições financeiras que trabalham com o FIES e os estudantes. Digo isso porque já existe um PL sancionado que tratava apenas dos adimplentes, e, por mais incrível que pareça, mesmo tendo sido sancionado lá no mês de maio, ele ainda não entrou em vigor para que esses estudantes adimplentes possam solicitar a suspensão dos seus pagamentos.
Nós devemos cobrar, a partir da sanção desse novo projeto, que é mais amplo do que o que já está em vigor - trata de uma repactuação para quem está em atraso, prevê a suspensão, aumenta o fundo garantidor do FIES -, das instituições financeiras a implementação o mais rápido possível para que os beneficiários tenham direito ao que estamos aprovando agora.
Portanto, Sr. Presidente, encaminhamos favoravelmente à matéria.
Muito obrigado."
0,2020-06-17T13:24,PROS,213679,Dr. João,"O SR. DR. JOÃO (Bloco/PROS - BA. Pela ordem. Sem revisão do orador.) - Em nome de toda a bancada da Bahia, de todos os médicos brasileiros, de todos os infectologistas e sanitaristas, em nome da Comissão Externa da saúde, contra o coronavírus, eu decidi criar a Frente Parlamentar em Defesa da Telemedicina.
Nós tivemos reunião da Comissão Externa hoje, com infectologistas e sanitaristas. Um ponto é pacífico: a triagem é fundamental. Porém, sabemos que, em muitos Municípios, muitos bairros mais carentes não têm acesso ao médico, não têm acesso à Unidade Básica de Saúde. Por isso, a teletriagem hoje é fundamental. O kit básico de teletriagem é uma câmera, um termômetro, um esfigmômetro para aferir a pressão, um foco para ver a garganta e até um nebulizador, para resolver as crises respiratórias mais simples.
Acredito que isso vai ser uma grande conquista para todos nós e para o Brasil.
Muito obrigado, Sr. Presidente."
0,2020-06-17T16:12,PSOL,134812,Edmilson Rodrigues,"O SR. EDMILSON RODRIGUES (PSOL - PA. Pela ordem. Sem revisão do orador.) - Presidente, o Capítulo 6 do Livro de Daniel, no Velho Testamento, diz que Daniel foi jogado na cova dos leões, e sobreviveu. Os trabalhadores brasileiros sobreviverão, porque o futuro é promissor. Vamos superar essa barbárie. No entanto, em nome da vida, da dignidade, não venham me falar em Deus e depois jogar os trabalhadores na cova do diabo, sem que tenham a mínima força para negociar. Impor essa negociação individual, só mesmo quem vive do capital, às custas da exploração do trabalho, com aplauso à miséria e à fome, pode ser a favor dessa barbaridade, dessa destruição da dignidade dos trabalhadores.
Depois de mais de 1 século de sindicalismo no Brasil, é inadmissível que vocês queiram usar a pandemia para destruir ainda mais a dignidade do nosso povo!
O voto é ""não""."
0,2020-06-17T18:48,PSOL,134812,Edmilson Rodrigues,"O SR. EDMILSON RODRIGUES (PSOL - PA. Pela ordem. Sem revisão do orador.) - Presidente, o PSOL é contrário a essa posição. Aliás, a nossa posição é intransigente na defesa dos direitos dos trabalhadores. Estamos falando de direitos que foram negados.
A Justiça, que hoje, inclusive, tem punido muitos trabalhadores quando perdem as causas, depois de determinado tempo, decidiu avalizar o direito do trabalhador. Em geral, são valores pequenos, mas que devem ser pagos. Não é a pandemia motivo para fazer o contrário do que deve ser feito. O que deve ser feito é ajudar os mais pobres, os que vivem do trabalho, os que mais precisam da ajuda das empresas e do Estado. 
Nesse sentido, não é possível admitir que se deixe de garantir o cumprimento para alguém de uma família, que inclusive poderá ter, agora, redução de salários, conforme foi aprovado exatamente nessa medida provisória. 
Não tem sentido punir os trabalhadores por um direito que eles têm."
